X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,error,Y
0.44014176692697576,-1.169247802671541,0.5669201567906184,-0.3286090520212326,1.0771280666016712,-1.0376500308175967,-1.7679666294048269,-0.398452679793713,0.6838672466955952,-0.7137761203085816,-1.5981873397059696,1.6360293451146868
-0.3347594666806237,1.6866163715788558,-0.26779395210840007,1.0452709252260182,0.37248648407915924,-0.3925125890350473,-0.6300849670737,1.3461209407712549,0.35955704465634275,-0.41983161958214726,0.20677544972415912,-4.603063798849895
-0.8055065882120258,1.4238443431844312,-1.999705107252627,-0.3897885755739322,1.5200101382890299,-0.7247342171714859,0.38710178394539013,-1.4839716905235272,0.9874855522966718,-0.9597159753245161,-1.3138237007213354,-6.798698705957082
-0.01925415516086078,0.4320890003955366,-0.2356286956234848,-1.0731585847100942,-0.45926992282824686,2.503749697970158,-0.4123941699288066,0.9834833605549927,-0.7507465546335731,-0.6559747090934688,0.04970037901763084,-2.08491000768015
-0.3572927923730689,0.8383686634513973,0.1410380607974124,2.412895046849107,1.7387039328374863,1.8493661383673294,0.5900246880497914,-0.6988470873330094,-0.5518154265549393,-0.4669478400703678,-0.19678175528843841,-7.0586802826016255
-0.22570620183872847,0.4941807673090802,0.6755177451046451,-0.7283845257972358,0.2958992044352462,-0.07081935525388196,0.2618867600838682,1.2573112161820275,-0.3301371749990427,-0.14612415572558665,0.7175986256724327,-0.15865087874729875
0.9297566119441848,-0.012810711029034567,1.2110047845872596,-0.621251094881795,-0.7015275912862955,-0.8652616190583822,-0.3903271040995012,0.8815513500236795,0.34300003254448835,1.0971233299108556,-0.7231930015860576,3.8813184626430832
-0.7903415159797005,-1.0862080954737117,-0.14511876518503633,0.9508406729765958,-3.2157886234259214,-0.02519455587750626,-0.059603852557951226,0.8190504912744951,-2.0007671043897144,-0.5862787973941609,-0.5938811993546799,2.5020507895601365
0.5134549437680855,0.7132297867977707,-1.1240644290643222,0.27941647810261144,0.04922231237416739,-0.921524986930887,1.039051643617015,-1.7034879066260487,0.7890849848426095,-2.42671641605101,-0.653755739969792,-3.936073953494277
1.7419385754114438,1.336735904368819,0.1529272490227999,-0.9602319335812449,-0.508738528319174,0.05229744533678719,-0.24967121102125747,0.3826183863643292,-1.6224563156268017,2.134058361006853,-0.011048548095735928,5.587321889823903
0.30435173657378156,0.8634990143876481,0.5729588030924145,0.572852600977526,-0.7978027737100563,0.3308486618897688,1.8410978156805113,-0.7432319476266868,2.0875074700645087,-0.6698475116402745,0.972440941630436,-2.9748668720068623
-1.946645279085273,0.6403578549134303,-0.5543076807853128,0.005677420687702302,-1.1371706692155275,0.13618309767874806,1.1354599504116123,-0.1273132462376857,0.15273779348557137,1.5265900048707162,-0.23610742324896003,-2.016402579972681
-1.6997438263099807,-0.5558797531448993,-1.2529157661087136,0.5349495440114808,-1.091598642008363,1.2767205098783123,-0.31448048734273576,-2.144031640160211,0.22547993105165284,0.5368295497719913,0.7841527990005229,0.4371632940685828
1.2342250702414985,-0.7404027517721373,0.726988970521377,-1.530689032208484,-0.07359558715449707,-0.31087072827744877,0.30674516489286296,0.3536923235659973,1.5683049785825478,1.7681622314345649,-1.4415761720770686,2.7146157324915308
-0.9352283657674997,-0.6317224987233958,-0.018711367072810257,0.011204321339211424,0.45120320738419417,1.6577650872179879,0.5509363042861858,-0.46131691548329273,-2.714280136216806,0.3767103720348046,-1.0294369317432508,-0.4704556623528411
0.8352224852918154,0.3923277636158144,-0.02887824384754775,-0.13449701725415986,0.1337337872866792,-0.8410295653401787,0.01411742276613895,-1.484347488351134,1.1537171195170957,0.7136823603504688,2.340814018270232,4.6268185978247125
0.654375349340998,-0.5142848837359263,1.0629985006698222,-0.5125974373147317,0.39978275354381226,-0.15028474067469486,-0.46340333312186843,-0.44692118883513976,-0.4061255228427564,0.9246285047227629,0.002576165746285363,4.738412873461174
0.191700039324271,0.8732774109819651,3.320052573116173,-0.03874935958602015,0.480843442969724,-1.7553465991512225,0.5489688695141579,-1.0060663782081505,0.6188062770620711,0.24248849734552344,-0.3607516028390697,3.6717558433643727
0.6206449018607626,0.6484435322449148,-1.0975275892793752,-0.9710877380597616,-1.603107430861375,1.2900097248463884,-0.4937748070341617,-1.966483538215799,0.46584723904554176,-0.1425854167552486,1.5321958746459412,3.5428807885063325
0.7532479256505629,-0.7096079510365102,0.6232719537367297,0.6335416029008275,-0.09572353766915871,0.8972468114222218,-1.2689163819217466,-0.5305068900642586,0.7170607767863169,0.10631488864188639,0.47885982808491906,2.318600165696406
2.6687977892885044,-1.3302277460809682,-0.1064338902535711,-1.0149452527155125,0.8875902480129744,-0.3908963092713746,0.22179326405566835,1.3770519671076304,2.490600601346276,-0.7310852278644967,-0.5464494319472468,-0.9561375332315042
0.0883219648287898,0.7525328108092177,-0.6581179281623519,1.1691513509391778,-0.08463154485757024,-0.25025462983713703,-1.8368261588116865,-1.1017464473451961,-0.7422647609520228,0.11842575233378429,-0.8444137672822721,0.7982554017731677
0.02838203420407722,-1.6998156650320853,0.5518990751804115,0.3383437623944419,0.25031150302079547,0.07694981430485513,-0.32964966705798926,-0.3833146301038798,0.9411934607531889,-0.4629594422209821,-1.1054348226302233,-0.1821317337460437
1.0154091086417651,-1.0497486284493323,0.07425041199377558,-2.0843629704235562,0.6312126288369756,-0.997609245698936,0.06528013307345008,0.504440442515605,0.3198532615848917,-0.8598871120882776,-0.4452576876504951,2.39544909945767
-0.40788352019262725,0.9473816829418549,-0.014249552063849443,1.3210437136722446,-1.061315595233784,-0.7150080358398472,0.8654348461208623,-0.5346990062736685,0.22202107526600734,0.20536255388810346,0.4745121395812056,-0.7871170594408369
-0.736696649781462,-0.49653568563204203,-1.5095182122939592,-0.3062085894700015,0.249563583845679,-0.6310604136033232,1.4395934894601987,-0.30848740345435904,1.086681932004548,-0.9080083560955995,-0.6694403292521256,-4.857210460573846
-0.21847254894023446,-1.3500488464738765,-1.0034001421688996,1.3271192315111084,1.9401400968829277,0.8694483539037005,-1.0935329788694406,0.027329722853610367,1.0698837392616791,-0.2672679832898879,0.812255295648732,-3.467224697819999
-0.0555603899904276,1.5555840803794116,0.8992044612055285,1.9280161699473615,-0.462646573991944,-0.8685115647680552,0.08606479352346241,1.1446510475725153,-1.3706989180150184,-1.2829817773794188,-0.7716079057782714,-3.2234046465903226
0.6529245975320975,1.4174213319120907,0.31632666590990405,-0.8557859464551513,0.8729453928416337,-0.36818807024411465,-0.5951002980633066,0.24211973815315996,1.1370120299483004,0.6883724329147208,0.9654498561630698,0.77264937442718
0.22430259237765304,-0.9625920456391571,0.367707635222262,1.6034885900541749,-0.937048438993648,0.19863042671932593,0.6774963356569158,0.5162253187576932,0.6932915880840048,-0.3602881432905132,2.318841759629259,0.7610720692993518
1.5372104697729418,-0.6299119733140467,-1.6798157825360398,-0.6651091553342477,-1.2646483262203871,0.8192119093263882,-2.300555687256142,-1.7069923452356917,0.9570006285553374,-1.6512572666956018,-1.3188493377721775,1.678293032247912
-0.6837549045407435,0.9164658638285252,-0.8615651172139979,1.5868930931470981,1.8151940799031425,-0.31793475903786456,0.7142238437433795,0.5438459606311966,-3.4268364240415794,-0.491394990607793,-1.4681791640131165,-5.336745834549549
-0.7993785569689719,-0.3535970828094366,0.13863881680812687,-1.0593966778014807,-0.010643416206476655,-0.7737756752515731,0.7588297947170798,1.3080654863023606,0.47133034373227284,-0.01242056611976155,-0.6298420060526495,-1.6438150850160023
-0.2996040034702953,1.3439403534353755,-0.34698035070272437,-1.1747169775243202,1.6176845827836832,2.274182102308992,-2.2224893291978947,-0.2846818276632359,0.6503463483930612,-2.2329177072703343,0.49920965040028886,-4.584557663578726
-2.183362042645221,1.61703704930129,-0.2757422601262256,-1.7664304023819775,-0.13586094829001563,0.02717681702697321,-1.451273761518617,-0.9024817022847186,1.5042925366234068,1.3740133727180077,1.1554720353904966,1.1779215168607167
1.0062464600199499,0.6673445064158251,-0.46315562752556144,-2.2255058016745424,1.166876325804268,0.6329818798944797,-0.8542557954764552,-1.7556896697005935,-0.2646554075354809,-1.2054780434366124,-0.1090631947290678,1.8614535566012074
-0.2964062142941664,-0.688511098842757,-1.1738820666809346,-1.606235306133159,-1.1150653293236568,-0.34360479228858004,1.9723984731803188,0.8046393692994563,0.6826738451476528,-0.417098146859509,1.326470413828187,-0.26721117504569797
0.5109057215430038,0.3206432804415426,-1.2123228125902836,0.41438504320192493,0.7133453676193443,1.2426189876018694,-0.29452407737374536,1.0640053501086955,-0.03706730351803626,-0.627646883744138,-0.5128923807057171,-5.26536300357873
0.7368901148998618,-1.0792783555895595,0.22517636838599187,-0.3578674493241644,-0.4075767416688722,0.7263661784541366,-0.10245688294061227,1.1685637660159065,-1.5372724165674583,-1.8718437647234372,0.6105083706076218,1.2902529907906621
0.3300133755110788,0.7790655777781024,0.6678306612860688,0.15038372274306577,-0.6491695647781627,-0.7518031266825398,-0.20096837929536687,0.786900014671138,-0.6331338921783404,0.5153632525972168,-1.0606195677576915,0.9713133693787765
0.48508161463537236,-1.1637530694309588,-0.6798679008552985,-2.023505990034931,-1.139710998886773,0.15516241693090846,0.11639983524161383,0.462271728524572,0.91309480598586,1.139115057370687,-0.8407423500419173,2.783627692778553
0.6181051823367232,0.6349240896242284,-0.5374345255179167,0.3732661029149869,0.5772173338114106,-0.49895945952783266,0.7825749522974748,-1.6803084878258052,-0.5261758718238367,-1.6611320727616177,-0.7389635358534052,-1.9819636112668424
1.0523530579517977,1.2630110551915352,-0.2525089245643148,-0.559155895327627,0.7350647500706133,-0.5040012943198872,-0.44176212221151195,0.7300510355024562,0.46943122095070416,0.9440930879903043,0.18638079008026195,0.23767926160176633
0.11585479027161599,-0.1459400009354073,-0.23756836564828307,0.03261264299793629,0.030807500222771417,1.1900998832093501,-0.585612911814261,-0.8409560160773571,-0.27312117505051253,-0.9128034541865384,0.9696492782096261,0.5272423260939005
-2.350068410502735,-1.0152303725905882,-0.3391482057203061,1.8360566151958417,-0.14553484269190262,1.1703268626007166,1.7169370430865363,-0.06087513950011598,-0.7738339875858362,-0.7666134517238525,0.28219796553707743,-5.901478280924468
-0.3969045112617436,-1.1147086982119048,0.04104620794445662,-0.27640366102324926,-0.528253859440844,-0.3829607574182896,2.2615026381776495,-0.6233843939856818,-0.3952610666068406,-0.07674371017967063,1.9662032195239747,2.5930710045361773
-0.7530309070843894,-0.692267191856782,-1.1687401730164275,1.5396524833354044,-1.600085440551751,0.32078914230065525,0.9617511295911978,-0.6514898171316673,-0.4563952053724948,0.10146773892016785,-0.2739774338557513,-1.5162358753509626
-0.2935148053078216,-0.06227070785423728,0.9766477411567782,-0.4865490077462603,0.9312491001120712,-1.3670068675723048,1.6648399311322009,0.016379998394918934,0.723596180586686,-1.0874913818196132,-0.8073398235600481,-2.6319368965837793
-0.07931941648996249,-0.26031247168771054,-0.0780815379023393,0.14374774880391553,-0.8034413263216694,-1.103279252900248,0.10726848959626864,-1.5984845396306129,-0.2184550617151583,-0.6032094891380638,0.5718863976184151,3.5442323679432635
-0.8123735000044712,0.17090831773966894,1.031574464006925,-0.5987111231630244,-0.7429422127109605,0.18112476226242386,-0.14194642507611968,-1.58510442075386,0.09170959641131707,-1.3175738589487638,-0.11640763973444876,1.4101809706097963
-0.30284197214289454,1.308290614677966,0.607194297876925,0.0299368741839759,1.3321406065568686,-0.5849160431705447,0.9216364077058664,1.4371644799240526,-1.1652932835109018,1.206932787501528,-0.9518959257151658,-2.7195704688468894
-0.5697495991217386,-0.7731809095478113,-0.6008538673517176,-0.48820433304451993,1.6159228451214418,0.19272956114379944,0.7160443490670035,1.1352003845559786,0.11692354034775837,0.9836132825307615,0.3266810841619789,-2.3757445374243664
0.5616161301610557,-2.2990900597473294,-1.2158969969954936,0.6630678576442319,0.4676614557662238,0.016348501600856057,0.5516669378185098,0.3684424298905499,-0.5512395115155937,2.275012968233773,-0.8378318097196629,1.5660426802222236
0.36062701399592156,-0.18862336374488076,-0.021398047390026157,-2.499781874172418,0.23964244480979494,0.9156236926692801,1.6083558914285416,0.0784192917604529,0.28854741394817873,-1.3468744785012032,0.8954069013745903,-0.5544221072196676
0.9229490943281855,0.35689135163405,-1.7774030183582135,-0.1229225525864321,1.0748586254953791,0.3315874126616774,0.07637809935832562,0.48845737907574216,-0.6544002125880285,-0.1613343758804652,0.5724646893042595,-1.9941737136569475
-0.15546908704889434,0.335378714340661,0.48265637502782804,1.0031677350872181,-1.0091659905103485,-1.3770910009383417,1.3437568449947583,-1.339960836117205,0.5971966728053227,0.7789590567408282,-0.8704541472962978,0.6824100577613993
0.426128216751178,-0.5581492249121022,0.6699639100788584,-0.07750903462221667,-0.028624766588147624,-2.7533173141985534,-1.6235947091406968,-0.7118774843292602,0.8178331642448694,0.6732883292010197,-1.4219696867880656,5.282650138789098
-0.994366787349882,0.5203231941525309,-0.3118974609554985,-0.2609548089859709,-1.449314461781991,-0.8168396994992841,0.17248485993967475,-0.10748499828946585,0.478058345723393,0.8130019911382738,0.5249915371892007,1.4954568487632072
