X1,X2,X3,Y,error
0.4967141530112327,0.25739992534469336,-0.7506147172558728,1.228907056005619,-0.2758217396061797
-0.13826430117118466,-0.9084814327806611,1.3163573247118194,-0.6434511040407287,1.7196519546229365
0.6476885381006925,-0.37850310605882326,1.2461400286434303,-1.6008673728966842,-0.623912776295123
1.5230298564080254,-0.5349155987755707,-1.6049157412585944,3.5569374416173707,0.9639074427263215
-0.23415337472333597,0.8580733460716252,-1.468143678979905,1.9693647803802459,-0.12269886994794861
-0.23413695694918055,-0.41300998231472696,-1.7150704579733684,1.269260345709847,0.2013368270003862
1.5792128155073915,0.49818858448728287,1.8587836915125544,-0.26556657693625013,-0.48418428541837005
0.7674347291529088,2.0101992475719856,0.08758797626580349,2.9937283916243147,0.30368239116522366
-0.4694743859349521,1.2628615445176543,-0.05232219642473413,0.5451953390118436,-0.3005140159955927
0.5425600435859647,-0.43921485686763406,0.5554716366546496,1.1029224044472934,1.5550488543836125
-0.46341769281246226,-0.34643789298865063,-0.963403694149563,-0.8358468648733481,-0.9893949732217981
-0.46572975357025687,0.4553196595572467,-0.18032146548022132,-0.21645214719288397,-0.3863635186600951
0.24196227156603412,-1.6686627070136322,-1.1834091561095446,-2.2731838136408564,-2.0298925343028027
-1.913280244657798,-0.8620854950098128,0.6054459206938656,-2.1770108357700795,1.2038008245913967
-1.7249178325130328,0.49291084812374153,-0.9516505534219848,0.2684179633265176,0.5487743942938239
-0.5622875292409727,-0.12431339614548602,0.3608560597787542,-0.47527942159663383,0.5721775635685791
-1.0128311203344238,1.9351362874003422,1.0606102561008774,-0.7272543163184761,-0.5889492272835171
0.3142473325952739,-0.6184426549843884,-0.11715217841264647,0.3092197654815166,0.4962629094579847
-0.9080240755212109,-1.0468389862150573,0.8256648505413127,-1.7645567715517303,1.0159711407258505
-1.4123037013352915,-0.8896175886602026,-1.2098135518142252,-1.7401485416728997,-0.648040803491631
1.465648768921554,0.01404053719712835,-1.1905036163027316,4.383466282361344,1.7132733599399304
-0.22577630048653566,-0.16082968616578383,0.21987182103137917,-1.0396683517186434,-0.4331905440349446
0.06752820468792384,2.2303596488319384,-0.21291913012427535,1.6040124066429422,-0.9067945770011951
-1.4247481862134568,-0.39911571852552363,-1.4114991434051893,0.7430014175605977,1.1553661788943888
-0.5443827245251827,0.05444456336457185,-0.4829810155422792,-0.16949623868530428,-0.16253909306697267
0.11092258970986608,0.8841818151951191,1.2017620823822044,-0.36880731836546643,-0.1621496408882472
-1.1509935774223028,-0.10798056134293389,-0.7058030325018516,0.10472385996105049,0.6578949662244356
0.37569801834567196,0.5556069842518202,0.025181354718554268,1.6306582034088972,0.7245345555299594
-0.600638689918805,0.3949066359501769,-0.3911281548037288,-0.7829568630234826,-0.9683529638585833
-0.2916937497932768,0.8372050226472976,0.1931391235190379,0.4258285342412698,0.0734563849062869
-0.6017066122293969,-1.4078781703965773,0.3492909319448609,-1.984194134654247,0.37468157991658774
1.8522781845089378,0.8078494136349023,0.5911883821255071,2.438455244363709,0.369516028345376
-0.013497224737933921,-0.13828364464101,0.5204098696903603,0.9416338938009707,1.613824632870275
-1.0577109289559004,0.18717858533399576,0.8252223891189294,-2.2839972892803955,-0.5882425565395614
0.822544912103189,-0.38665813551339834,0.426203507195574,-0.7315644761494414,-0.7412477455436581
-1.2208436499710222,1.6590487297919927,0.19564002581984322,-1.1551637940469512,-1.3977288480480785
0.2088635950047554,-2.0470691310925226,-0.5141121782183113,-0.5371133192920913,0.7869800385773645
-1.9596701238797756,1.3993169863061743,-3.0736888152597652,1.4678094926808096,-1.045526185005354
-1.3281860488984305,-0.6790071212021919,-0.3951590703425544,-2.126907419415584,-0.514873319657516
0.19686123586912352,1.5289851345959593,-0.7953991839620781,1.1728053452886533,-1.3484402091385077
0.7384665799954104,1.2212159632534685,-0.703201511663048,1.2225522901728252,-1.4403317647391018
0.1713682811899705,1.0149885167826984,-1.737392677038324,2.8537346816287648,-0.07001479338222802
-0.11564828238824053,0.8281299823497013,0.7508082579871227,0.6778207123688325,0.7161472703944944
-0.3011036955892888,2.2662927082101914,-1.8639531444536526,2.3162468839037453,-1.5128952731708096
-1.4785219903674274,-0.5949556701334289,0.41851098438738665,-2.251917437446379,0.24007120744186394
-0.7198442083947086,-0.5812695375284159,-0.23533383716040462,-1.175825655864772,-0.11004574710205202
-0.4606387709597875,-0.6558941461838667,0.43210717418814887,-2.5558470683560577,-1.0072069770242547
1.0571222262189157,0.9251488533568732,0.8702919303911287,0.4660449455355711,-0.6459342036490892
0.3436182895684614,-1.2991613442508536,2.008622186909931,-3.2294887657015563,-0.26532352410923277
-1.763040155362734,1.0111668672107617,1.3717709077491107,-2.997186102142241,-0.8735419062411581
0.324083969394795,-0.28844018276667344,1.0585978866353556,-3.0062599989384213,-1.9833058989311874
-0.38508228041631654,-1.067713065355306,1.4453375641597919,-1.9668733208177924,0.9312595891136217
-0.6769220003059587,-1.0776008975563638,0.04882329044026436,-0.5769638209313455,1.2263823673712413
0.6116762888408679,-0.7967737630194123,0.09032952029053316,-0.863510787029002,-0.5880837925599245
1.030999522495951,-1.4860425818603866,-0.4802568127608972,0.6297163337757308,0.6045025803792693
0.9312801191161986,0.5141287656735564,0.30066273559515494,1.912330434332513,0.7675842851379132
-0.8392175232226385,0.8517908644430702,1.1129798282222785,-1.0168502606487968,0.08355622635305
-0.3092123758512146,0.9586734372734298,-0.01931504620821813,-0.759069055281526,-1.4278451629119593
0.33126343140356396,-0.6264840491269837,-0.0008075983994543743,-0.6426948310343872,-0.3482818117104218
0.9755451271223592,0.3079310128755357,-0.6385302335744524,1.2038021880390302,-0.7182041855333172
-0.47917423784528995,0.005205684935553051,1.5946833656042088,-2.2404750180091733,-0.17182309949522737
-0.18565897666381712,0.6915319076425244,0.018612986848450655,-0.5333579202203325,-1.020617864350589
-1.1063349740060282,0.4448621590773117,0.5614086700176619,0.09336095934849853,1.316242444294877
-1.1962066240806708,0.09027953249104458,-0.1984768216836829,-1.6229224366960533,-0.71547216679011
0.812525822394198,-1.8583428993401105,0.46320755204919367,-1.875795451572031,-0.36677082257692484
1.356240028570823,-0.16658004391883166,-1.8190939811649414,2.0221071922596465,-0.9866467735572859
-0.07201012158033385,0.11087648013745463,0.13292481921073093,-1.360044827112321,-1.265986366458711
1.0035328978920242,-0.6947726440109934,-0.6170796380470525,1.296434490245138,0.37059459831705466
0.36163602504763415,-0.2691755659389808,1.308179504113961,-1.592386374717507,-0.37666732971219946
-0.6451197546051243,-1.2992251500107808,0.7758377125599671,-1.1891255064199442,1.5310571107559279
0.36139560550841393,-0.3211054471025893,-0.28017039718277215,-2.4322581063651207,-2.7527186619537174
1.5380365664659692,0.5058687421604646,-0.7239377129027523,4.326249806848627,1.5584067853194408
-0.03582603910995154,2.0890595712039643,-0.9433100386054513,1.6310132800413006,-1.3655302906581634
1.5646436558140062,-1.0127092548002778,0.5616862430502938,-0.22417989260200488,-0.21442805056543945
-2.6197451040897444,-0.023974070269650767,-0.6927926413573758,-3.407624350553869,-1.4566978175518492
0.8219025043752238,-0.9614690500385404,1.7017595782765853,-1.2887509608410255,0.5525751630988764
0.08704706823817121,-0.09256618896659229,-1.0517226050690147,0.6821717274709822,-0.3640317568696114
-0.2990073504658674,-0.22373208113319423,-0.6611515567965494,-0.34585495468553545,-0.48426707988302314
0.0917607765355023,0.832892162099332,-1.0108997102341433,1.030279525576173,-0.9052731232928046
-1.9875689146008928,0.9741195783904064,-1.4588807127707883,0.7891693341187489,0.34373795755844694
-0.21967188783751193,0.16281815769810043,0.3905533333386387,0.5734732330747153,1.0208802965527655
0.3571125715117464,-0.11449202010433539,-0.8104442009694801,0.419375436011026,-0.633689316365865
1.477894044741516,1.1864684326166455,1.1576719330593122,2.6663958720895096,1.15970532779066
-0.5182702182736474,0.17979165086317853,0.031763116688946165,-0.04697280946458099,0.32326887463483406
-0.8084936028931876,1.5164416176334854,-1.896928310081945,2.268748626500393,-0.3361276983218499
-0.5017570435845365,-1.6340320196281182,-0.8649509536084453,-2.049098966094272,-0.7782608564900629
0.9154021177020741,1.7819709009957654,-0.05719749631080374,0.17117055173904205,-2.5833999632696014
0.32875110965968446,-0.6177277008871878,1.2310178539771368,-0.9522880090220469,0.5677064361825932
-0.5297602037670388,-1.0863992928587567,-0.5335514981186021,-1.670775419334204,-0.5881674208270107
0.5132674331133561,-0.044753328004711504,-0.3359743424333647,1.48183079241457,0.6773423448725605
0.09707754934804039,-1.1637024197482566,-1.5557238075706166,-0.21317846880338287,-0.7022774059737833
0.9686449905328892,0.5689394950042188,1.2186387522653412,1.0970084678640175,0.7780627345922506
-0.7020530938773524,-0.46264385554042636,-2.257642746441149,2.4213252932896077,1.3283794962662374
-0.3276621465977682,0.28735510483252746,0.221017835604507,-0.7355553952943585,-0.4742305179246108
-0.39210815313215763,-0.9773387108382874,-0.055171649179057626,-2.4838169680075732,-1.169541753216186
-1.4635149481321186,-0.2224362584359336,0.28118449777735244,-3.812108430721667,-1.8449727263762625
0.29612027706457605,0.09693176788019556,0.5986456809910671,1.5947012119193906,1.8002948479656862
0.26105527217988933,-0.18838434888047959,1.0271743618196476,-1.0125628587448285,-0.05805942022459061
0.00511345664246089,1.5916021583729445,0.006941971357509952,1.6676000117551812,0.07782636809728566
-0.23458713337514692,0.5858108272747818,-1.7533097296739553,2.557533105401926,0.4529996818283358
-1.4153707420504142,0.20367539201504153,1.5492303764938329,-3.8444440225310146,-1.0835182960018088
-0.42064532276535904,-1.8565207003985744,-0.6453768189168138,-2.9392677885731917,-1.307478584326072
-0.3427145165267695,0.3781894561704642,0.8793381615050633,0.29074935168123806,1.1346125735426067
-0.8022772692216189,1.2361403151716697,-0.3183818697395019,0.015002402922047464,-0.7372425127675052
-0.16128571166600914,-0.6899718035350298,0.7273579067092512,-1.0604847571224947,0.5181306647877953
0.4040508568145384,-0.19835469221174665,-0.06558167677909467,0.9517752004308482,0.6804973590489618
1.8861859012105302,-3.0257398729225997,-0.45105229441012257,-0.7453072330268823,-0.05680555572493529
0.17457781283183896,-1.2456262234117363,0.8535303082962497,-2.0547897183154515,-0.13021099943930445
0.25755039072276437,-2.0840394715133215,-2.5356822594654074,3.3357556343524593,2.6265624556776093
-0.07444591576616721,0.10412164629262519,-0.3874835059082468,1.955630227214865,1.5384709907801601
-1.9187712152990415,-0.15023349407133077,-0.02107498390227213,-2.589084845605991,-0.5411551201378908
-0.026513875449216878,-0.10581650311071217,0.3162221247041271,-0.5926816705175018,-0.14412916725344566
0.06023020994102644,-0.43695413897586405,-0.629815553976954,1.3631074182945604,1.110015793352444
2.463242112485286,1.019136316265232,-1.9796815026446377,7.418239317351038,1.9561793859558811
-0.19236096478112252,-1.2328032263309723,0.27668471941138867,-0.2956559576479625,1.4061929528755208
0.30154734233361247,-0.07412453829944396,-1.2364437066293041,0.8928746629376197,-0.570991847725853
-0.03471176970524331,0.5963891827515404,0.5733346379564139,-0.6435868841638387,-0.6319296592537219
-1.168678037619532,-0.17939256213126978,0.31848571874018,-1.7289192194889318,-0.062362900997950124
1.1428228145150205,-0.09079506777435305,-0.07871968797115608,2.1749748314849153,1.044227396773092
