X1,X2,X3,X4,X5,error,Y
-2.5803623004760237,-0.7220797298016832,-0.4228162358835732,0.23754058765932115,-0.6510996316078959,-0.26639594006184586,2.4282619104446423
1.224817853253805,-1.467526791765197,1.3603462603893255,-0.4118239815666707,-0.596112258718356,1.3610703350082676,-1.6836843301150333
-0.8923432442878614,-0.7719101349106497,1.8757624165471471,-0.7116571347100806,0.9851797338212823,-0.518991848595813,-2.54784375487695
0.7136822940921426,-0.27554269777654017,-0.9773398680119046,0.02989799586030966,0.3662341608590878,-0.93743101430505,-1.3454482948812259
-0.22601760232991477,0.43923197592558016,-0.058893530332842434,1.2913233922342586,2.0236443369016546,-0.19957367639102647,-2.7903982969386023
-0.15456770279705873,0.5420881730780345,-0.31870780426941314,0.3799013292126284,-1.5226803570415421,1.9669122704239126,4.1250549783973325
-0.07012402008601387,-0.6427312621261527,-0.9227361798826168,-0.09832349561542826,1.0614696657330467,0.8701146177768285,0.25709738550168804
-1.0046606905238633,0.037489530683336575,0.4504819625145919,0.6680967527225871,0.2736229850155747,-1.369136284957844,-1.7191877640033975
1.407313074720063,0.3864701743317036,0.006800303960296197,0.2928131119228542,0.3328128445066117,0.5539669288061797,-1.0993022319719419
-1.4971242336895492,0.9520227259313263,-0.21653570514512588,-1.310481889020139,1.7183698663546971,0.35178671302454934,2.6095814004559923
-2.21838819263883,-1.4419471687101268,-1.3756863576358305,1.6619705754563459,1.6405066533003285,-1.0890877701595298,-2.239437617351671
-0.6845546033794926,1.297125181622404,-0.3873227982027338,-0.25475830620103923,-0.28552308475916016,0.8132806536888114,3.7225646278536413
-0.12189173871860853,0.24833732617325094,0.7445453799263787,-1.7713857157420532,0.4354233257922414,0.285949261770765,1.2475953366860577
1.2689655864995206,-1.5880403284178097,0.21608176808511967,0.12832135366984693,1.7567563135825606,-1.9335209364755304,-6.891686286730389
0.03199407677955577,-1.3323959498510394,-0.09103778090262696,0.66008826614194,0.3976631486289227,-0.6483813919221973,-2.979485052421028
0.20666848894010711,0.5373138705339563,-0.2682303207691251,1.6795543989750474,0.45037439262855383,0.6862216580146485,-0.8448314312259785
-0.06334671410792445,0.30860949100854146,0.5737436154823868,-1.3439688637411353,-0.4312346948849151,0.8282643158177284,2.401680464077858
-0.17357780552198937,0.5115629891590504,1.2581417123631822,0.8394419819441807,0.6035751094008778,-1.6782846965594587,-3.6943027055866597
-0.07415240946044588,-0.05733964569762806,3.017231432274814,-0.3132252703767415,0.061574529006608876,0.07274748562636399,-2.6760204415154996
0.8955403363027994,0.5716664354142138,-1.5216849720482992,-0.2869222771177349,1.1473243242761795,-0.5431743580004793,-0.20576533399921026
-0.2775131790363218,-1.0612241718518498,1.3020540677861092,-0.2722584830746409,0.22000347921659796,-1.502636981198009,-3.5361470379416033
1.5873637548879824,0.17141016373799214,1.6489915695033088,0.6366668597910626,-1.3065974886771035,-2.737464787780419,-5.132479319547677
-2.9289180978208256,1.3845255103766088,0.41437033721686656,-0.18177338883503438,0.9844869864214513,-0.02399777723993693,3.0723618961542134
0.6675709596445684,-0.5530888233473579,0.15104705850297015,-1.1922636392691535,0.4341810196620451,0.29721657569558113,-0.3164076461922068
-0.6900500146995642,-0.39696960826738975,-0.05030609395004037,-0.270775909604359,1.4498128469268932,-0.7169515091298799,-1.5526019460701992
-1.0574284127988451,-0.5849811482342026,0.5912335495729919,-0.882148067823455,-1.2617891945228825,-0.8406436620338295,1.1845073153041588
0.91135663056665,0.6422683878252596,-0.13016401178777054,-0.026646542366541154,0.39138370431363245,1.277734951509281,0.77407355860857
-1.3570291835430914,-0.6141231518257221,0.008197630736075856,-1.1689260335343405,-0.45518001459338997,-0.5772868254179978,1.7815276236910262
-0.44643488882549465,-0.5366265126052612,-1.8802545135244542,0.8866232927263623,1.842861954374314,-1.2865826513322225,-2.2260050086882113
0.7596765798204251,-0.30114359941971547,1.1539937657108137,-0.9419294793280251,0.7483782092319536,-0.49226983877148006,-2.513532513626363
2.2474248026434434,-0.1244044266148526,0.2065809770200739,1.1596221363810901,-0.11967323125804918,-0.3790890265532339,-3.997448137954644
0.6148646714117715,1.707070389405971,-0.555545588770994,0.7281972253269973,0.8457950030253001,0.09086873133633401,0.16462780974922997
-1.7847822451949216,1.0295312456051173,-0.3997185805929298,0.7816060518037904,1.3014405158395737,-0.7099543743541751,0.42103112939542986
-0.6675219418673678,0.557366299686104,-0.6591472929883094,-0.2687271049779338,0.4055336678470877,-1.6323779439316333,0.11485102774099404
-0.40258981269169114,-0.05378076777853522,1.509040192244905,-0.6007277609353332,-1.7707051501165538,-0.36201537261994426,0.8491863911001936
1.0061651892632548,0.24302969406100686,-0.6176280413723205,-2.626182614322253,-1.5476094716375477,0.2861474248068558,4.314432056936729
0.9657955358342789,0.9667912498546061,-1.0967540627307608,-2.0140552203327458,-0.406602464337462,0.048537619374069696,3.5669450807953655
-0.2942554385368781,0.7849447314064193,-0.46489466389304723,0.3976177708014155,-0.8553220816821643,0.4135337407545347,2.4153328854716283
0.002674254469306149,-0.8753583371896073,1.78008302990528,-0.004007818655125624,0.22394012023998144,-1.0303564701719907,-3.9084043933210397
-0.05010106622504969,-0.06600842908694403,-0.06419981927808355,1.0051410161234928,0.10938690890182282,0.8829008903815064,-0.18333457822762003
-0.17816090254341715,-0.23412544039712793,-0.9109559770972062,-0.6037295731832414,1.2731433392998914,0.9862604850241221,1.1718381581509676
-0.7373433210575739,-0.737975504174813,2.1265898454909453,-0.11351775032569428,0.948289166971713,0.26385158978933376,-2.6981418554648693
-1.7858746324901067,1.201175486094056,-0.03524287842355865,-0.05224007635834119,1.7388119266807573,1.3895277415393155,2.7252488882246215
1.4577556453534142,-2.017588481402688,-2.045057323778082,0.5552566990167521,0.9331704285871291,-0.6128139199657825,-3.531527850547684
1.1979958783736198,-0.060547281981834324,-1.0293761678528974,-1.5055223178033132,-0.6042916016813925,-0.40446978751002804,1.4761771394721213
0.3483097182698094,1.0398263125495146,0.8299159110867765,-1.3954969487380555,1.605097924802636,-0.03500986278206072,-0.38301015565371266
-0.6478311016904991,0.23064755790573588,-3.0140048591811808,-0.5518934895646004,1.0628458480805427,0.9766967461516352,4.358227906413108
-0.620296233007947,-1.707974587644879,-0.9543991883941148,0.26287462273419154,0.015003256776915453,-0.9539454507550467,-1.365102496508971
-0.1160359216195891,0.22932542730738373,0.6959629911089957,0.4923617973413885,-0.4417071188517268,-0.7284499597730156,-1.1297062804447002
-1.4737289878066844,0.3579764610658451,0.24782701999461282,1.558916826069467,-0.3901374596410909,1.3000587042923553,1.715157766741896
0.4710045615643211,-1.332652930163603,-0.431809054800265,-1.9564685881008461,2.5368880038372086,-1.0246492522739692,-2.976917104937991
-0.5806175659324305,1.2618431315154661,-1.944775355094425,-0.609689634277993,-0.49247016087617884,1.0983516842722831,5.987747531968777
0.23618053227160332,-2.193657198173629,1.3805362006778623,0.9280483458881988,-0.3810150948976578,0.9036059370702596,-3.453801245043376
-0.7102540783708068,-0.38237145725659877,-0.24256734829654109,0.49644569421666535,-0.9356786254667294,-1.3921448881538694,-0.38246198749305604
0.6651895994601649,0.17120417152664794,1.0882066474759127,-0.11323947698174136,-2.0689058327390923,-0.36339539908789803,0.23655783522350604
-1.299250626578511,-2.0580851690248827,1.3811959352436392,-0.9791005519882383,1.0529498025139667,0.24771786659086587,-1.9661618616248733
2.275632203426624,1.0236064086210317,-1.9563380675445097,-0.06181607702156061,2.564445661657238,1.2356280346146469,-0.562689277282113
1.1115707515782762,-1.4445910596686875,-1.1408094130674704,0.16937345640253013,0.14946635663216698,-0.29486761231685704,-2.0290598235310475
